0.800000000	0.500000000	-0.007958988	-0.171943980	-0.252592434
0.810000000	0.500000000	-0.006770622	-0.162029981	-0.253545100
0.820000000	0.500000000	-0.005719515	-0.151606843	-0.252909772
0.830000000	0.500000000	-0.004820036	-0.140749616	-0.250622041
0.840000000	0.500000000	-0.004084344	-0.129545866	-0.246635163
0.850000000	0.500000000	-0.003522026	-0.118095007	-0.240922545
0.860000000	0.500000000	-0.003139792	-0.106507215	-0.233479877
0.870000000	0.500000000	-0.002941260	-0.094901935	-0.224326765
0.880000000	0.500000000	-0.002926849	-0.083406007	-0.213507772
0.890000000	0.500000000	-0.003093779	-0.072151469	-0.201092749
0.900000000	0.500000000	-0.003436193	-0.061273125	-0.187176425
0.910000000	0.500000000	-0.003945390	-0.050905966	-0.171877189
0.920000000	0.500000000	-0.004610133	-0.041182576	-0.155335123
0.930000000	0.500000000	-0.005416956	-0.032230635	-0.137709321
0.940000000	0.500000000	-0.006350289	-0.024170648	-0.119174596
0.950000000	0.500000000	-0.007391910	-0.017114015	-0.099917737
0.960000000	0.500000000	-0.008518542	-0.011161544	-0.080133441
0.970000000	0.500000000	-0.009694489	-0.006402471	-0.060020145
0.980000000	0.500000000	-0.010851222	-0.002914057	-0.039775905
0.990000000	0.500000000	-0.011832867	-0.000761761	-0.019594537
1.000000000	0.500000000	-0.012252499	0.000000000	0.000000000
